OrderNumber,Sales Channel,WarehouseCode,ProcuredDate,ShipDate,DeliveryDate,_SalesTeamID,_CustomerID,_StoreID,_ProductID,Order Quantity,Discount Applied,Unit Cost,Unit Price,OrderDate,Revenue,Revenue before Discount,Season,State
SO - 0004781,Online,WARE-MKL1006,2019-08-23,2019-12-14,2019-12-21,16,27,342,37,5,0.05,466.32,777.2,2019-09-12,3691.7,3886.0,Fall,Maine
SO - 0004782,Wholesale,WARE-PUJ1005,2019-08-23,2019-12-30,2020-03-01,26,36,312,36,6,0.075,"1,195.95",2345.0,2019-09-12,13014.75,14070.0,Fall,North Carolina
SO - 0004783,Online,WARE-NBV1002,2019-08-23,2019-12-19,2019-12-28,12,41,61,38,6,0.05,"1,676.07",3162.4,2019-09-12,18025.68,18974.4,Fall,Nevada
SO - 0004784,Online,WARE-NMK1003,2019-08-23,2019-12-31,2020-05-01,13,26,165,20,5,0.15,"1,519.56",2532.6,2019-10-12,10763.55,12663.0,Winter,California
SO - 0004785,In-Store,WARE-UHY1004,2019-08-23,2019-12-19,2019-12-25,5,25,212,10,3,0.15,90.45,201.0,2019-10-12,512.55,603.0,Winter,Iowa
SO - 0004786,Online,WARE-NBV1002,2019-08-23,2019-12-20,2019-12-25,13,35,75,11,2,0.05,779.08,1025.1,2019-10-12,1947.6899999999998,2050.2,Winter,Colorado
SO - 0004787,In-Store,WARE-NMK1003,2019-08-23,2019-12-16,2019-12-23,6,23,177,23,4,0.075,"1,567.80",3484.0,2019-10-12,12890.800000000001,13936.0,Winter,Iowa
SO - 0004788,In-Store,WARE-UHY1004,2019-08-23,2020-06-01,2020-01-16,4,8,220,17,7,0.1,"2,048.39",2592.9,2019-10-12,16335.27,18150.3,Winter,Kentucky
SO - 0004789,In-Store,WARE-XYS1001,2019-08-23,2019-12-12,2019-12-21,6,14,34,38,2,0.3,"1,692.02",2773.8,2019-10-12,3883.32,5547.6,Winter,California
SO - 0004790,In-Store,WARE-XYS1001,2019-08-23,2020-08-01,2020-09-01,4,29,5,25,1,0.4,607.82,1085.4,2019-11-12,651.24,1085.4,Winter,Illinois
SO - 0004791,Wholesale,WARE-NMK1003,2019-08-23,2019-12-17,2019-12-22,28,15,90,30,2,0.1,"3,208.50",3912.8,2019-11-12,7043.040000000001,7825.6,Winter,Colorado
SO - 0004792,Online,WARE-XYS1001,2019-08-23,2019-12-24,2019-12-31,15,14,1,7,5,0.05,83.75,167.5,2019-11-12,795.625,837.5,Winter,Texas
SO - 0004793,In-Store,WARE-XYS1001,2019-08-23,2019-12-16,2019-12-17,4,11,20,46,8,0.075,897.8,1795.6,2019-11-12,13287.44,14364.8,Winter,Florida
SO - 0004794,In-Store,WARE-PUJ1005,2019-08-23,2019-12-17,2019-12-24,6,10,316,23,3,0.05,"2,841.67",3892.7,2019-11-12,11094.194999999998,11678.099999999999,Winter,Ohio
SO - 0004795,In-Store,WARE-PUJ1005,2019-08-23,2020-08-01,2020-01-17,12,27,276,21,1,0.1,83.62,174.2,2019-11-12,156.78,174.2,Winter,Wisconsin
SO - 0004796,Online,WARE-UHY1004,2019-08-23,2019-12-21,2019-12-22,19,34,215,36,6,0.05,"1,878.14",2572.8,2019-11-12,14664.960000000001,15436.800000000001,Winter,Pennsylvania
SO - 0004797,Online,WARE-NMK1003,2019-08-23,2020-01-01,2020-04-01,19,49,91,13,8,0.075,98.49,201.0,2019-11-12,1487.4,1608.0,Winter,Texas
SO - 0004798,In-Store,WARE-UHY1004,2019-08-23,2019-12-19,2019-12-27,4,14,257,29,3,0.075,"2,599.94",3999.9,2019-11-12,11099.722500000002,11999.7,Winter,Virginia
SO - 0004799,In-Store,WARE-NBV1002,2019-08-23,2019-12-30,2020-01-01,8,21,75,15,3,0.075,"1,234.34",1788.9,2019-12-12,4964.197500000001,5366.700000000001,Winter,West Virginia
SO - 0004800,In-Store,WARE-NMK1003,2019-08-23,2019-12-26,2019-12-27,9,42,202,27,7,0.3,132.66,201.0,2019-12-12,984.9,1407.0,Winter,Alabama
SO - 0004801,In-Store,WARE-UHY1004,2019-08-23,2019-12-17,2019-12-21,6,9,231,34,4,0.075,106.13,241.2,2019-12-12,892.44,964.8,Winter,Connecticut
SO - 0004802,In-Store,WARE-MKL1006,2019-08-23,2019-12-20,2019-12-25,7,41,364,39,4,0.075,798.98,1065.3,2019-12-12,3941.61,4261.2,Winter,Pennsylvania
SO - 0004803,In-Store,WARE-NMK1003,2019-08-23,2019-12-16,2019-12-17,2,28,108,15,4,0.075,"1,507.90",2432.1,2019-12-12,8998.77,9728.4,Winter,Florida
SO - 0004804,In-Store,WARE-UHY1004,2019-08-23,2020-07-01,2020-08-01,4,17,237,46,2,0.05,"3,137.07",3825.7,2019-12-12,7268.829999999999,7651.4,Winter,Connecticut
SO - 0004805,Distributor,WARE-NMK1003,2019-08-23,2019-12-29,2019-12-31,20,9,188,25,7,0.075,"3,937.26",5393.5,2019-12-12,34922.9125,37754.5,Winter,Idaho
SO - 0004806,In-Store,WARE-XYS1001,2019-08-23,2019-12-14,2019-12-23,6,29,33,26,7,0.4,"1,674.33",3986.5,2019-12-12,16743.3,27905.5,Winter,New Jersey
SO - 0004807,Distributor,WARE-XYS1001,2019-08-23,2019-12-16,2019-12-17,23,14,7,45,5,0.075,582.9,1005.0,2019-12-12,4648.125,5025.0,Winter,Arizona
SO - 0004808,Distributor,WARE-UHY1004,2019-08-23,2020-04-01,2020-07-01,24,23,249,47,7,0.2,"2,837.25",6036.7,2019-12-13,33805.520000000004,42256.9,Winter,South Carolina
SO - 0004809,Online,WARE-XYS1001,2019-08-23,2020-01-01,2020-02-01,18,9,14,46,7,0.05,"1,311.86",2385.2,2019-12-13,15861.579999999996,16696.399999999998,Winter,Texas
SO - 0004810,In-Store,WARE-PUJ1005,2019-08-23,2020-07-01,2020-10-01,8,39,323,2,8,0.1,771.84,1072.0,2019-12-13,7718.400000000001,8576.0,Winter,Alabama
SO - 0004811,Online,WARE-PUJ1005,2019-08-23,2020-09-01,2020-01-15,12,20,284,11,7,0.1,"2,695.21",5085.3,2019-12-13,32037.39,35597.1,Winter,Wyoming
SO - 0004812,In-Store,WARE-NMK1003,2019-08-23,2020-10-01,2020-01-18,2,6,103,10,5,0.15,"1,922.90",3845.8,2019-12-13,16344.65,19229.0,Winter,Missouri
SO - 0004813,In-Store,WARE-PUJ1005,2019-08-23,2019-12-22,2019-12-23,8,24,322,24,6,0.4,668.93,1286.4,2019-12-13,4631.04,7718.400000000001,Winter,Nevada
SO - 0004814,In-Store,WARE-UHY1004,2019-08-23,2019-12-28,2020-01-01,4,12,250,1,8,0.075,809.03,1078.7,2019-12-13,7982.380000000001,8629.6,Winter,Georgia
SO - 0004815,Distributor,WARE-UHY1004,2019-08-23,2019-12-20,2019-12-29,25,6,247,38,7,0.1,"4,583.74",5802.2,2019-12-14,36553.86,40615.4,Winter,Montana
SO - 0004816,Distributor,WARE-MKL1006,2019-08-23,2019-12-24,2020-03-01,21,49,340,5,8,0.15,"1,050.36",1721.9,2019-12-14,11708.92,13775.2,Winter,Illinois
SO - 0004817,In-Store,WARE-NBV1002,2019-08-23,2019-12-19,2019-12-25,4,10,62,7,1,0.15,736.87,944.7,2019-12-14,802.995,944.7,Winter,Missouri
SO - 0004818,Online,WARE-NMK1003,2019-08-23,2020-06-01,2020-01-16,19,26,138,20,3,0.15,131.39,247.9,2019-12-14,632.145,743.7,Winter,New Mexico
SO - 0004819,Wholesale,WARE-XYS1001,2019-08-23,2019-12-29,2020-08-01,27,13,46,33,6,0.1,"1,447.20",1929.6,2019-12-14,10419.839999999998,11577.599999999999,Winter,Tennessee
SO - 0004820,Distributor,WARE-NBV1002,2019-08-23,2019-12-17,2019-12-27,20,41,71,15,2,0.075,612.05,971.5,2019-12-14,1797.275,1943.0,Winter,Kentucky
SO - 0004821,Wholesale,WARE-PUJ1005,2019-08-23,2019-12-22,2019-12-28,27,48,270,9,1,0.05,716.1,1118.9,2019-12-14,1062.955,1118.9,Winter,New York
SO - 0004822,Online,WARE-PUJ1005,2019-08-23,2019-12-26,2019-12-31,14,25,297,27,7,0.1,813.11,991.6,2019-12-15,6247.08,6941.2,Winter,Virginia
SO - 0004823,In-Store,WARE-UHY1004,2019-08-23,2019-12-23,2019-12-26,4,38,246,40,6,0.05,"1,810.21",2291.4,2019-12-15,13060.980000000001,13748.400000000001,Winter,Texas
SO - 0004824,Online,WARE-NMK1003,2019-08-23,2019-12-31,2020-06-01,18,14,105,24,4,0.05,576.27,944.7,2019-12-15,3589.86,3778.8,Winter,New York
SO - 0004825,In-Store,WARE-NMK1003,2019-08-23,2019-12-22,2019-12-23,11,3,197,46,5,0.05,"2,164.90",3865.9,2019-12-15,18363.024999999998,19329.5,Winter,Florida
SO - 0004826,Wholesale,WARE-NMK1003,2019-08-23,2020-11-01,2020-01-15,27,7,154,16,3,0.075,850.36,1118.9,2019-12-15,3104.9475,3356.7000000000003,Winter,Florida
SO - 0004827,Online,WARE-XYS1001,2019-08-23,2019-12-19,2019-12-27,18,14,17,12,8,0.15,123.01,180.9,2019-12-15,1230.1200000000001,1447.2,Winter,Minnesota
SO - 0004828,Online,WARE-PUJ1005,2019-08-23,2020-10-01,2020-01-13,20,29,290,11,4,0.1,"3,238.51",5681.6,2019-12-15,20453.760000000002,22726.4,Winter,Florida
SO - 0004829,Online,WARE-NMK1003,2019-08-23,2019-12-19,2019-12-25,16,37,135,8,6,0.3,"1,581.20",2680.0,2019-12-15,11256.0,16080.0,Winter,South Dakota
SO - 0004830,In-Store,WARE-XYS1001,2019-08-23,2020-12-01,2020-01-18,9,25,50,45,6,0.1,"1,122.79",1782.2,2019-12-15,9623.880000000001,10693.2,Winter,Maryland
SO - 0004831,Wholesale,WARE-NMK1003,2019-08-23,2020-05-01,2020-01-13,27,12,193,11,2,0.15,922.59,1085.4,2019-12-15,1845.18,2170.8,Winter,Louisiana
SO - 0004832,Online,WARE-UHY1004,2019-08-23,2019-12-30,2020-01-01,17,43,258,8,3,0.075,"3,325.48",4006.6,2019-12-15,11118.315,12019.8,Winter,New York
SO - 0004833,Online,WARE-PUJ1005,2019-08-23,2020-10-01,2020-11-01,14,40,297,47,3,0.1,"1,516.34",1849.2,2019-12-16,4992.84,5547.6,Winter,North Carolina
SO - 0004834,In-Store,WARE-NMK1003,2019-08-23,2020-02-01,2020-10-01,8,50,190,30,5,0.075,"1,188.92",1829.1,2019-12-16,8459.5875,9145.5,Winter,New York
SO - 0004835,Online,WARE-NMK1003,2019-08-23,2020-12-01,2020-01-18,14,48,183,40,6,0.2,"1,378.66",2418.7,2019-12-16,11609.76,14512.199999999999,Winter,Florida
SO - 0004836,In-Store,WARE-UHY1004,2019-08-23,2019-12-26,2020-02-01,9,18,251,28,3,0.075,"1,055.12",1701.8,2019-12-16,4722.495,5105.4,Winter,Arizona
SO - 0004837,Online,WARE-NMK1003,2019-08-23,2019-12-20,2019-12-25,20,22,162,4,1,0.075,568.16,1072.0,2019-12-16,991.6,1072.0,Winter,Pennsylvania
SO - 0004838,Online,WARE-XYS1001,2019-08-23,2020-06-01,2020-09-01,15,44,54,35,8,0.075,"2,864.25",3819.0,2019-12-16,28260.600000000002,30552.0,Winter,New York
SO - 0004839,In-Store,WARE-NMK1003,2019-08-23,2020-08-01,2020-01-16,6,10,102,39,5,0.15,740.35,871.0,2019-12-16,3701.75,4355.0,Winter,New York
SO - 0004840,Distributor,WARE-UHY1004,2019-08-23,2019-12-23,2020-02-01,22,13,213,47,1,0.1,"1,712.79",3892.7,2019-12-16,3503.43,3892.7,Winter,Hawaii
SO - 0004841,Online,WARE-NMK1003,2019-08-23,2020-01-13,2020-01-14,14,13,106,5,1,0.05,"2,384.40",3845.8,2019-12-16,3653.51,3845.8,Winter,Oklahoma
SO - 0004842,Distributor,WARE-NMK1003,2019-08-23,2019-12-21,2019-12-23,25,5,98,7,7,0.05,596.97,1085.4,2019-12-16,7217.910000000001,7597.800000000001,Winter,Iowa
SO - 0004843,In-Store,WARE-NBV1002,2019-08-23,2019-12-20,2019-12-28,5,36,77,20,3,0.15,"1,054.92",2244.5,2019-12-17,5723.474999999999,6733.5,Winter,Arizona
SO - 0004844,In-Store,WARE-NBV1002,2019-08-23,2019-12-20,2019-12-25,5,21,68,7,5,0.05,472.35,1005.0,2019-12-17,4773.75,5025.0,Winter,Arkansas
SO - 0004845,In-Store,WARE-NMK1003,2019-08-23,2019-12-24,2019-12-29,1,35,191,7,4,0.1,"1,370.02",1929.6,2019-12-17,6946.5599999999995,7718.4,Winter,North Carolina
SO - 0004846,In-Store,WARE-UHY1004,2019-08-23,2019-12-19,2019-12-26,11,10,244,34,5,0.05,791.14,1098.8,2019-12-17,5219.3,5494.0,Winter,Ohio
SO - 0004847,Online,WARE-MKL1006,2019-08-23,2020-06-01,2020-01-14,14,21,358,35,3,0.1,475.37,864.3,2019-12-17,2333.6099999999997,2592.8999999999996,Winter,New York
SO - 0004848,Distributor,WARE-NMK1003,2019-08-23,2019-12-20,2019-12-21,25,31,97,11,5,0.075,"2,428.35",5922.8,2019-12-17,27392.95,29614.0,Winter,Oklahoma
SO - 0004849,Wholesale,WARE-NMK1003,2019-08-23,2019-12-22,2020-01-01,27,26,153,47,4,0.4,"1,929.60",3859.2,2019-12-17,9262.08,15436.8,Winter,Ohio
SO - 0004850,Distributor,WARE-PUJ1005,2019-08-23,2019-12-28,2020-01-01,21,34,304,12,2,0.075,"1,565.12",3912.8,2019-12-17,7238.68,7825.6,Winter,Pennsylvania
SO - 0004851,In-Store,WARE-NBV1002,2019-08-23,2020-08-01,2020-01-15,11,18,65,15,2,0.075,978.74,1179.2,2019-12-17,2181.52,2358.4,Winter,North Carolina
SO - 0004852,Online,WARE-PUJ1005,2019-08-23,2019-12-23,2020-01-01,17,45,298,14,4,0.075,"1,378.99",1681.7,2019-12-17,6222.290000000001,6726.8,Winter,Texas
SO - 0004853,In-Store,WARE-UHY1004,2019-08-23,2019-12-21,2019-12-24,1,35,204,34,1,0.2,"1,697.78",2425.4,2019-12-18,1940.3200000000002,2425.4,Winter,North Dakota
SO - 0004854,In-Store,WARE-NMK1003,2019-08-23,2020-10-01,2020-01-18,3,23,120,22,8,0.075,760.85,1118.9,2019-12-18,8279.86,8951.2,Winter,Florida
SO - 0004855,Distributor,WARE-NBV1002,2019-08-23,2020-10-01,2020-01-15,21,17,66,35,6,0.075,955.15,1326.6,2019-12-18,7362.63,7959.599999999999,Winter,Tennessee
SO - 0004856,Online,WARE-UHY1004,2019-08-23,2019-12-29,2019-12-30,16,9,207,1,1,0.075,"1,487.40",2974.8,2019-12-18,2751.6900000000005,2974.8,Winter,Ohio
SO - 0004857,In-Store,WARE-NMK1003,2019-08-23,2020-10-01,2020-01-18,9,22,103,33,1,0.15,88.64,180.9,2019-12-18,153.76500000000001,180.9,Winter,New Hampshire
SO - 0004858,Wholesale,WARE-NMK1003,2019-08-23,2019-12-25,2020-01-01,26,34,167,17,3,0.05,"4,917.13",5996.5,2019-12-18,17090.024999999998,17989.5,Winter,California
SO - 0004859,Online,WARE-NBV1002,2019-08-23,2019-12-28,2020-01-01,12,27,60,40,4,0.05,"1,164.19",2425.4,2019-12-19,9216.52,9701.6,Winter,Indiana
SO - 0004860,In-Store,WARE-PUJ1005,2019-08-23,2020-10-01,2020-01-16,6,11,286,28,4,0.05,"4,313.80",5460.5,2019-12-19,20749.899999999998,21842.0,Winter,North Dakota
SO - 0004861,In-Store,WARE-NMK1003,2019-08-23,2019-12-26,2019-12-27,9,30,143,30,2,0.2,499.02,891.1,2019-12-19,1425.7600000000002,1782.2,Winter,Wisconsin
SO - 0004862,In-Store,WARE-XYS1001,2019-08-23,2020-01-01,2020-02-01,7,34,42,38,4,0.05,"1,063.69",1688.4,2019-12-19,6415.92,6753.6,Winter,South Carolina
SO - 0004863,Online,WARE-NMK1003,2019-08-23,2019-12-24,2019-12-26,19,26,173,39,7,0.4,"1,441.44",2324.9,2019-12-19,9764.58,16274.300000000001,Winter,Colorado
SO - 0004864,Wholesale,WARE-NBV1002,2019-08-23,2020-09-01,2020-01-17,28,35,87,44,4,0.2,414.8,1011.7,2019-12-19,3237.4400000000005,4046.8,Winter,South Carolina
SO - 0004865,Online,WARE-XYS1001,2019-08-23,2020-11-01,2020-01-19,16,7,37,4,8,0.2,180.57,234.5,2019-12-19,1500.8000000000002,1876.0,Winter,Iowa
SO - 0004866,In-Store,WARE-MKL1006,2019-08-23,2020-11-01,2020-01-13,3,13,355,18,5,0.05,625.65,1078.7,2019-12-19,5123.825,5393.5,Winter,Colorado
SO - 0004867,Online,WARE-NBV1002,2019-08-23,2020-09-01,2020-11-01,20,18,69,38,2,0.05,112.16,207.7,2019-12-19,394.62999999999994,415.4,Winter,Kentucky
SO - 0004868,In-Store,WARE-NMK1003,2019-08-23,2019-12-26,2019-12-29,12,33,189,9,8,0.15,"1,109.65",2264.6,2019-12-19,15399.279999999999,18116.8,Winter,New York
SO - 0004869,In-Store,WARE-NMK1003,2019-08-23,2020-01-13,2020-01-22,8,4,93,42,6,0.05,566.02,884.4,2019-12-20,5041.079999999999,5306.4,Winter,Maryland
SO - 0004870,In-Store,WARE-PUJ1005,2019-08-23,2019-12-24,2020-03-01,8,12,301,17,8,0.075,"2,045.38",2840.8,2019-12-20,21021.920000000002,22726.4,Winter,Massachusetts
SO - 0004871,Online,WARE-MKL1006,2019-08-23,2019-12-22,2019-12-24,14,9,349,31,3,0.075,"2,897.62",5681.6,2019-12-20,15766.440000000004,17044.800000000003,Winter,Alabama
SO - 0004872,In-Store,WARE-NMK1003,2019-08-23,2019-12-24,2019-12-28,11,4,182,19,7,0.1,"3,027.46",5936.2,2019-12-20,37398.060000000005,41553.4,Winter,West Virginia
SO - 0004873,Online,WARE-PUJ1005,2019-08-23,2019-12-22,2019-12-23,15,25,275,16,1,0.3,550.14,1078.7,2019-12-20,755.09,1078.7,Winter,Delaware
SO - 0004874,In-Store,WARE-NMK1003,2019-08-23,2019-12-26,2019-12-30,5,12,99,10,7,0.05,"1,485.79",2653.2,2019-12-20,17643.78,18572.399999999998,Winter,Pennsylvania
SO - 0004875,In-Store,WARE-XYS1001,2019-08-23,2019-12-29,2020-02-01,3,39,17,43,6,0.075,131.32,268.0,2019-12-20,1487.4,1608.0,Winter,Massachusetts
SO - 0004876,Distributor,WARE-XYS1001,2019-08-23,2019-12-31,2020-05-01,24,41,51,20,7,0.1,890.03,1098.8,2019-12-20,6922.44,7691.599999999999,Winter,Utah
SO - 0004877,In-Store,WARE-NMK1003,2019-08-23,2020-02-01,2020-06-01,12,43,100,1,6,0.075,"3,399.92",3999.9,2019-12-21,22199.445000000003,23999.4,Winter,West Virginia
SO - 0004878,In-Store,WARE-UHY1004,2019-08-23,2020-06-01,2020-01-16,2,29,213,1,7,0.075,"3,226.18",6204.2,2019-12-21,40172.195,43429.4,Winter,Alabama
SO - 0004879,In-Store,WARE-PUJ1005,2019-08-23,2020-03-01,2020-06-01,1,32,267,7,3,0.15,"1,151.53",2257.9,2019-12-21,5757.645,6773.700000000001,Winter,Texas
SO - 0004880,Online,WARE-NMK1003,2019-08-23,2020-01-16,2020-01-19,14,38,184,11,8,0.4,"1,460.47",2318.2,2019-12-21,11127.359999999999,18545.6,Winter,Virginia
SO - 0004881,Online,WARE-NBV1002,2019-08-23,2020-09-01,2020-10-01,16,33,84,23,5,0.2,"1,125.60",2680.0,2019-12-21,10720.0,13400.0,Winter,Illinois
SO - 0004882,Online,WARE-PUJ1005,2019-08-23,2020-09-01,2020-01-17,17,34,309,16,3,0.05,787.92,1125.6,2019-12-21,3207.9599999999996,3376.7999999999997,Winter,Delaware
SO - 0004883,Online,WARE-PUJ1005,2019-08-23,2019-12-30,2020-02-01,20,7,292,17,7,0.075,"2,713.70",3932.9,2019-12-21,25465.5275,27530.3,Winter,Kansas
SO - 0004884,Wholesale,WARE-MKL1006,2019-08-23,2020-10-01,2020-01-15,26,7,361,12,8,0.05,"4,586.82",5460.5,2019-12-21,41499.799999999996,43684.0,Winter,Massachusetts
SO - 0004885,Wholesale,WARE-MKL1006,2019-08-23,2019-12-25,2019-12-28,28,8,352,31,8,0.05,501.16,1139.0,2019-12-22,8656.4,9112.0,Winter,Minnesota
SO - 0004886,In-Store,WARE-NMK1003,2019-08-23,2020-04-01,2020-07-01,11,25,128,17,5,0.075,165.49,254.6,2019-12-22,1177.525,1273.0,Winter,Illinois
SO - 0004887,Online,WARE-NMK1003,2019-08-23,2020-11-01,2020-01-14,16,47,157,41,3,0.1,"1,015.72",2539.3,2019-12-22,6856.110000000001,7617.900000000001,Winter,Indiana
SO - 0004888,In-Store,WARE-PUJ1005,2019-08-23,2020-11-01,2020-01-17,1,13,320,7,8,0.2,"4,598.88",5748.6,2019-12-22,36791.04,45988.8,Winter,Texas
SO - 0004889,Wholesale,WARE-NBV1002,2019-08-23,2020-07-01,2020-01-13,27,28,68,41,1,0.4,"1,193.94",1809.0,2019-12-22,1085.3999999999999,1809.0,Winter,New York
SO - 0004890,Wholesale,WARE-NMK1003,2019-08-23,2020-08-01,2020-01-15,28,16,90,8,4,0.1,122.28,167.5,2019-12-22,603.0,670.0,Winter,Minnesota
SO - 0004891,In-Store,WARE-NMK1003,2019-08-23,2020-10-01,2020-01-16,3,36,94,12,3,0.05,161.27,194.3,2019-12-23,553.7550000000001,582.9000000000001,Winter,Pennsylvania
SO - 0004892,In-Store,WARE-XYS1001,2019-08-23,2020-01-18,2020-01-19,10,17,30,36,6,0.3,"1,691.15",3932.9,2019-12-23,16518.18,23597.4,Winter,Washington
SO - 0004893,Online,WARE-PUJ1005,2019-08-23,2020-01-19,2020-01-24,13,11,264,46,1,0.075,"1,857.24",3376.8,2019-12-23,3123.5400000000004,3376.8,Winter,Texas
SO - 0004894,In-Store,WARE-NMK1003,2019-08-23,2020-01-20,2020-01-23,9,40,152,16,8,0.05,"3,803.59",5433.7,2019-12-23,41296.119999999995,43469.6,Winter,South Carolina
SO - 0004895,In-Store,WARE-UHY1004,2019-08-23,2020-01-19,2020-01-26,6,9,256,30,5,0.075,"4,216.18",5855.8,2019-12-23,27083.075,29279.0,Winter,California
SO - 0004896,In-Store,WARE-NBV1002,2019-08-23,2019-12-30,2020-07-01,6,34,67,13,4,0.15,438.98,844.2,2019-12-23,2870.28,3376.8,Winter,Illinois
SO - 0004897,Online,WARE-NMK1003,2019-08-23,2019-12-27,2020-06-01,13,18,150,32,6,0.1,596.03,931.3,2019-12-23,5029.0199999999995,5587.799999999999,Winter,Pennsylvania
SO - 0004898,Online,WARE-UHY1004,2019-08-23,2019-12-27,2019-12-31,19,7,226,34,4,0.05,677.71,797.3,2019-12-23,3029.74,3189.2,Winter,South Carolina
SO - 0004899,Wholesale,WARE-NMK1003,2019-08-23,2020-11-01,2020-01-16,27,7,191,10,5,0.05,465.18,877.7,2019-12-23,4169.075,4388.5,Winter,Connecticut
SO - 0004900,Online,WARE-UHY1004,2019-08-23,2020-01-18,2020-01-19,16,2,244,33,2,0.05,986.17,2405.3,2019-12-23,4570.07,4810.6,Winter,Pennsylvania
SO - 0004901,Wholesale,WARE-NMK1003,2019-08-23,2020-01-13,2020-01-16,27,39,128,13,7,0.075,188.4,254.6,2019-12-24,1648.535,1782.2,Winter,Virginia
SO - 0004902,Wholesale,WARE-PUJ1005,2019-08-23,2020-03-01,2020-10-01,26,35,326,28,2,0.075,"1,665.89",1983.2,2019-12-24,3668.92,3966.4,Winter,Georgia
SO - 0004903,In-Store,WARE-UHY1004,2019-08-23,2020-10-01,2020-01-14,11,6,254,45,6,0.15,791.14,1098.8,2019-12-24,5603.879999999999,6592.799999999999,Winter,Arizona
SO - 0004904,In-Store,WARE-NMK1003,2019-08-23,2019-12-27,2020-01-01,10,12,166,28,4,0.15,514.56,1286.4,2019-12-24,4373.76,5145.6,Winter,Michigan
SO - 0004905,Distributor,WARE-NMK1003,2019-08-23,2019-12-26,2020-02-01,22,1,120,20,2,0.15,"1,549.58",2626.4,2019-12-24,4464.88,5252.8,Winter,Florida
SO - 0004906,In-Store,WARE-NBV1002,2019-08-23,2020-04-01,2020-08-01,1,38,62,44,6,0.15,"2,218.84",3892.7,2019-12-24,19852.769999999997,23356.199999999997,Winter,North Carolina
SO - 0004907,Online,WARE-NMK1003,2019-08-23,2020-07-01,2020-01-14,16,47,161,35,8,0.05,660.62,1139.0,2019-12-25,8656.4,9112.0,Winter,Louisiana
SO - 0004908,In-Store,WARE-UHY1004,2019-08-23,2020-01-19,2020-01-28,7,6,247,45,3,0.1,143.72,261.3,2019-12-25,705.5100000000001,783.9000000000001,Winter,Kentucky
SO - 0004909,Wholesale,WARE-NMK1003,2019-08-23,2020-08-01,2020-01-15,26,31,196,19,4,0.05,143.05,234.5,2019-12-25,891.0999999999999,938.0,Winter,Louisiana
SO - 0004910,Online,WARE-NBV1002,2019-08-23,2019-12-29,2020-06-01,17,22,77,3,8,0.15,884.33,1319.9,2019-12-25,8975.32,10559.2,Winter,Virginia
SO - 0004911,In-Store,WARE-UHY1004,2019-08-23,2020-07-01,2020-10-01,7,35,216,25,7,0.075,"1,229.72",2673.3,2019-12-26,17309.617500000004,18713.100000000002,Winter,New Hampshire
SO - 0004912,In-Store,WARE-UHY1004,2019-08-23,2020-02-01,2020-05-01,7,33,243,23,5,0.1,"1,621.40",2948.0,2019-12-26,13266.0,14740.0,Winter,Michigan
SO - 0004913,In-Store,WARE-NMK1003,2019-08-23,2020-01-20,2020-01-30,1,37,186,20,2,0.05,75.38,167.5,2019-12-26,318.25,335.0,Winter,Delaware
SO - 0004914,In-Store,WARE-UHY1004,2019-08-23,2020-07-01,2020-01-14,4,3,257,17,7,0.15,"3,059.35",3872.6,2019-12-26,23041.97,27108.2,Winter,New York
SO - 0004915,In-Store,WARE-XYS1001,2019-08-23,2020-03-01,2020-09-01,7,1,49,41,1,0.075,"3,185.65",3932.9,2019-12-26,3637.9325000000003,3932.9,Winter,Texas
SO - 0004916,Wholesale,WARE-NMK1003,2019-08-23,2020-01-13,2020-01-21,25,17,90,2,5,0.075,688.09,1058.6,2019-12-26,4896.025000000001,5293.0,Winter,Mississippi
SO - 0004917,In-Store,WARE-NMK1003,2019-08-23,2020-04-01,2020-12-01,9,1,128,14,5,0.05,88.17,187.6,2019-12-26,891.0999999999999,938.0,Winter,Indiana
SO - 0004918,Online,WARE-UHY1004,2019-08-23,2020-01-21,2020-01-29,20,32,241,21,8,0.075,"2,168.79",2613.0,2019-12-26,19336.2,20904.0,Winter,Pennsylvania
SO - 0004919,Online,WARE-XYS1001,2019-08-23,2020-04-01,2020-01-14,13,23,27,35,6,0.05,"1,040.44",1963.1,2019-12-26,11189.669999999998,11778.599999999999,Winter,Ohio
SO - 0004920,Online,WARE-NMK1003,2019-08-23,2020-01-17,2020-01-24,18,40,88,12,6,0.075,"3,154.63",3993.2,2019-12-26,22162.26,23959.199999999997,Winter,North Carolina
SO - 0004921,In-Store,WARE-NBV1002,2019-08-23,2020-01-19,2020-01-27,10,27,59,15,7,0.075,392.96,770.5,2019-12-27,4988.9875,5393.5,Winter,Minnesota
SO - 0004922,In-Store,WARE-XYS1001,2019-08-23,2020-07-01,2020-12-01,4,31,28,22,2,0.15,"4,488.13",5540.9,2019-12-27,9419.529999999999,11081.8,Winter,New Jersey
SO - 0004923,Wholesale,WARE-NMK1003,2019-08-23,2020-01-18,2020-01-25,26,11,179,24,2,0.05,"1,559.76",1949.7,2019-12-27,3704.43,3899.4,Winter,Vermont
SO - 0004924,In-Store,WARE-NBV1002,2019-08-23,2020-01-17,2020-01-18,8,37,84,29,2,0.05,"4,888.12",5889.3,2019-12-27,11189.67,11778.6,Winter,New York
